Id,NameHCR,RSSDHCR,Excl_Specialty,Excl_Foreign,Excl_Nocore,Excl_Noloans,Excl_Credit,CERT,NameFull,Address,City,Stalp,Zip,Stcnty,Year,Callym,CB,Asset,HCAsset,Size,ForAsset,LoanToAsset,CoreRatio,Max_Deposits,Office_Count,LARGE_CBSAS,State_Count,Business_Line,Meets_LTA,Meets_Core,Meets_Deposits,Meets_Offices,Meets_LrgMSA,Meets_States,Run_Date
420,VICI BCORP,0001055605,0,0,0,0,0,420,BANK OF VICI,121 W BROADWAY,VICI,OK,73859,40043,2023,202312,1,"33,019",33019,S,,62.09%,88.05%,"32,299",1,,1,C&I LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
421,CHEYENNE BANKING CORP,0002180205,0,0,0,0,0,421,SECURITY STATE BANK,402 E BROADWAY AVE,CHEYENNE,OK,73628,40129,2023,202312,1,"2,58,206",258206,S,,59.06%,78.45%,"1,34,810",3,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
428,,,0,0,0,0,0,428,AMERICAN EXCHANGE BANK,510 W MAIN ST,HENRYETTA,OK,74437,40111,2023,202312,1,"87,324",87324,S,,79.11%,88.45%,"67,919",3,1,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
2411619,SOONER SW BANKSHARES INC,0002411619,0,0,0,0,0,432,SECURITY FIRST NATIONAL BANK OF HUGO,100 S BROADWAY ST,HUGO,OK,74743,40023,2023,202312,1,"1,30,626",473033,S,,75.09%,84.65%,"1,16,054",10,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
444,PEOPLES LTD,0001143959,0,0,0,0,0,444,PS BANK,42621 RT. 6,WYALUSING,PA,18853,42015,2023,202312,1,"5,31,698",531698,S,,66.40%,87.02%,"1,93,437",10,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
445,MERCER COUNTY STATE BCORP INC,0001247183,0,0,0,0,0,445,MERCER COUNTY STATE BANK,3279 S. MAIN ST.,SANDY LAKE,PA,16145,42085,2023,202312,1,"5,60,933",560933,S,,63.43%,86.19%,"1,39,325",12,2,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
485,MIDWEST BANCSHARES INC,0004347301,0,0,0,0,0,485,SECURITY BANK MIDWEST,1600 MAIN ST,TYNDALL,SD,57066,46009,2023,202312,1,"3,18,353",318353,S,,71.28%,64.60%,"1,18,263",5,,2,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
492,WESTERN DAKOTA HOLDING CO,0002351359,0,0,0,0,0,492,WESTERN DAKOTA BANK,803 MAIN ST.,TIMBER LAKE,SD,57656,46041,2023,202312,1,"72,830",72830,S,,31.32%,91.15%,"54,618",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
496,ELKTON HOLDING CO,0001943917,0,0,0,0,0,496,BANKSTAR FINANCIAL,206 N. ELK ST.,ELKTON,SD,57026,46011,2023,202312,1,"2,97,864",297864,S,,79.28%,74.93%,"73,817",3,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
501,PAGE HOLDING CO,0001363748,0,0,0,0,0,501,FARMERS AND MERCHANTS STATE BANK,101 S MAIN ST,PLANKINTON,SD,57368,46003,2023,202312,1,"1,51,570",151570,S,,74.29%,65.77%,"85,269",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
505,GREAT PLAINS BANK CORP,0001125898,0,0,0,0,0,505,GREAT PLAINS BANK,702 7TH ST,EUREKA,SD,57437,46089,2023,202312,1,"1,48,370",148370,S,,68.84%,78.31%,"53,201",3,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
526,COMMERCIAL BCORP,0003108439,0,0,0,0,0,526,FARMERS STATE BANK,103 E 2ND ST,PINE BLUFFS,WY,82082,56021,2023,202312,1,"30,407",30407,S,,50.25%,89.94%,"26,309",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1020920,CENTRAL TRUST CO,0001020920,0,0,0,0,0,529,CENTRAL BANK AND TRUST,285 MAIN ST,LANDER,WY,82520,56013,2023,202312,1,"2,09,670",416161,S,,58.24%,88.42%,"94,529",10,,2,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1037003,M&T BANK CORP,0001037003,0,0,0,0,0,588,MANUFACTURERS AND TRADERS TRUST COMPANY,1 M &T PLZ,BUFFALO,NY,14203,36029,2023,202312,0,"20,77,70,947",208453715,L,0.13%,63.35%,73.57%,"4,24,57,738","1,073",33,23,NO LENDING SPECIALTY,1,1,0,0,0,0,20240321
597,CHEMUNG FINANCIAL CORP,0001133594,0,0,0,0,0,597,CHEMUNG CANAL TRUST COMPANY,1 CHEMUNG CANAL PLZ,ELMIRA,NY,14901,36015,2023,202312,1,"27,08,426",2708426,L,,72.00%,84.71%,"5,36,800",31,2,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
609,TOMPKINS FINANCIAL CORP,0002367921,0,0,0,0,0,609,TOMPKINS COMMUNITY BANK,118 E SENECA ST,ITHACA,NY,14850,36109,2023,202312,0,"77,73,612",7773612,L,,71.45%,82.25%,"7,79,600",63,6,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,0,1,20240321
618,MILLBROOK BANK SYSTEM INC,0002646998,0,0,0,0,0,618,BANK OF MILLBROOK,3263 FRANKLIN AVE,MILLBROOK,NY,12545,36027,2023,202312,1,"2,87,386",287386,S,,38.29%,90.02%,"1,71,823",4,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
622,WORKERS UNITED,0004400336,0,0,0,0,0,622,AMALGAMATED BANK,275 7TH AVE,NEW YORK,NY,10001,36061,2023,202312,0,"80,06,087",8006087,L,,54.30%,84.69%,"48,80,638",6,3,3,NO LENDING SPECIALTY,1,1,1,1,0,1,20240321
1242423,DEUTSCHE BK AKTIENGESELLSCHAFT,0001242423,0,0,0,0,0,623,DEUTSCHE BANK TRUST COMPANY AMERICAS,1 COLUMBUS CIR,NEW YORK,NY,10019,36061,2023,202312,0,"3,87,25,000",38855336,L,,42.03%,66.82%,"2,39,75,000",2,2,2,NO LENDING SPECIALTY,1,1,0,1,1,1,20240321
1039502,JPMORGAN CHASE&CO,0001039502,0,1,0,0,0,628,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",1111 POLARIS PKWY,COLUMBUS,OH,43240,39041,2023,202312,0,"3,39,51,26,000",3395191411,L,25.96%,38.55%,56.68%,"59,30,70,013","5,094",103,49,NO LENDING SPECIALTY,0,0,0,0,0,0,20240321
3587146,BANK OF NY MELLON CORP THE,0003587146,0,1,0,0,0,639,THE BANK OF NEW YORK MELLON,240 E GREENWICH ST,NEW YORK,NY,10007,36061,2023,202312,0,"33,25,29,000",364724340,L,22.86%,14.03%,57.01%,"18,73,18,000",60,22,17,NO LENDING SPECIALTY,0,0,0,0,0,0,20240321
659,FINANCIAL INSTITUTIONS INC,0001032464,0,0,0,0,0,659,FIVE STAR BANK,55 N MAIN ST,WARSAW,NY,14569,36121,2023,202312,1,"61,17,748",6117748,L,,72.13%,81.31%,"14,07,507",49,2,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
660,ADIRONDACK TR EMPLOYEE STK OWN,0003138267,0,0,0,0,0,660,THE ADIRONDACK TRUST COMPANY,473 BROADWAY,SARATOGA SPRINGS,NY,12866,36091,2023,202312,1,"16,12,110",1612110,S,,57.50%,85.79%,"7,48,966",14,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
686,MUNCY COLUMBIA FINANCIAL CORP,0001118283,0,0,0,0,0,686,JOURNEY BANK,232 E. ST,BLOOMSBURG,PA,17815,42037,2023,202312,1,"16,35,304",1635304,S,,64.79%,70.43%,"1,43,530",22,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
698,NORWOOD FINANCIAL CORP,0002365356,0,0,0,0,0,698,WAYNE BANK,717 MAIN ST,HONESDALE,PA,18431,42127,2023,202312,0,"22,02,203",2202203,L,,71.96%,81.59%,"1,91,445",29,3,2,MULTI SPECIALTY LENDER,1,1,1,1,0,1,20240321
713,ORRSTOWN FINL SERVICES INC,0001248153,0,0,0,0,0,713,ORRSTOWN BANK,77 E KING ST,SHIPPENSBURG,PA,17257,42041,2023,202312,0,"30,63,581",3063581,L,,74.27%,83.33%,"3,46,274",21,3,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,0,1,20240321
737,APPLE CREEK BANC CORP,0001248993,0,0,0,0,0,737,THE APPLE CREEK BANKING COMPANY,3 W MAIN ST,APPLE CREEK,OH,44606,39169,2023,202312,1,"2,34,878",234878,S,,79.74%,82.88%,"61,052",6,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
763,MINSTER FINANCIAL CORP,0002795702,0,0,0,0,0,763,MINSTER BANK,95 W 4TH ST,MINSTER,OH,45865,39011,2023,202312,1,"7,22,596",722596,S,,47.52%,90.09%,"2,02,511",7,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
769,FARMERS BANCSHARES INC,0001132814,0,0,0,0,0,769,THE FARMERS BANK AND SAVINGS COMPANY,640 E MAIN ST,POMEROY,OH,45769,39105,2023,202312,1,"4,25,258",425258,S,,64.68%,91.25%,"1,22,102",8,,2,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
803,WESBANCO INC,0001070448,0,0,0,0,0,803,"WESBANCO BANK, INC.",1 BANK PLZ,WHEELING,WV,26003,54069,2023,202312,0,"1,76,86,314",17686314,L,,65.18%,74.68%,"12,78,015",195,8,6,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,0,0,0,20240321
823,CITIZENS BCORP OF VIRGINIA INC,0003219474,0,0,0,0,0,823,CITIZENS BANK AND TRUST COMPANY,126 S MAIN ST,BLACKSTONE,VA,23824,51135,2023,202312,1,"5,54,133",554133,S,,44.99%,87.48%,"1,58,042",12,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
845,ROMNEY BANKSHARES INC,0001417324,0,0,0,0,0,845,THE BANK OF ROMNEY,95 E MAIN ST,ROMNEY,WV,26757,54027,2023,202312,1,"3,58,407",358407,S,,74.02%,68.57%,"1,52,040",7,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
847,PLEASANTS CNTY BANKSHARES INC,0002728447,0,0,0,0,0,847,THE PLEASANTS COUNTY BANK,215 WASHINGTON ST,SAINT MARYS,WV,26170,54073,2023,202312,1,"75,369",75369,S,,49.77%,90.85%,"68,984",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
855,MERCHANTS&FARMERS BANCSHARES,0002111432,0,0,0,0,0,855,"MERCHANTS & FARMERS BANK OF GREENE COUNTY, ALABAMA",302 PRAIRIE AVE,EUTAW,AL,35462,01063,2023,202312,1,"1,17,292",117292,S,,58.83%,82.73%,"84,301",2,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
861,PEOPLES BCORP INC,0001085602,0,0,0,0,0,861,STATE BANK & TRUST,1945 US HWY. 43,WINFIELD,AL,35594,01093,2023,202312,1,"3,71,675",371675,S,,45.38%,76.88%,"2,21,354",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
872,CENTRAL GEORGIA BANKING CO,0003184125,0,0,0,0,0,872,STATE BANK OF COCHRAN,112 E BEECH ST,COCHRAN,GA,31014,13023,2023,202312,1,"2,64,373",264373,S,,58.91%,82.12%,"1,10,351",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1078846,SYNOVUS FINANCIAL CORP,0001078846,0,0,0,0,0,873,SYNOVUS BANK,1111 BAY AVE,COLUMBUS,GA,31901,13215,2023,202312,0,"5,96,85,757",59685757,L,,72.01%,75.90%,"93,06,440",246,20,5,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,0,0,0,20240321
876,DAWSON BANCSHARES INC,0001085536,0,0,0,0,0,876,BANK OF DAWSON,209 N MAIN ST,DAWSON,GA,39842,13273,2023,202312,1,"1,49,322",149322,S,,57.80%,84.82%,"1,22,800",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
877,MAGNOLIA BANKSHARES INC,0002453936,0,0,0,0,0,877,MAGNOLIA STATE BANK,130 OAK ST,EASTMAN,GA,31023,13091,2023,202312,1,"2,07,971",207971,S,,41.07%,86.96%,"1,02,292",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
879,LINCOLN BANCSHARES INC,0002645937,0,0,0,0,0,879,FARMERS STATE BANK,115 N WASHINGTON ST,LINCOLNTON,GA,30817,13181,2023,202312,1,"1,70,761",170761,S,,47.61%,87.64%,"98,331",3,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
889,SOPERTON BANCSHARES INC,0001250736,0,0,0,0,0,889,GEORGIA FIRST BANK,1202 2ND ST,SOPERTON,GA,30457,13283,2023,202312,1,"1,92,016",192016,S,,81.61%,89.77%,"1,11,542",3,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
893,,,0,0,0,0,0,893,CITIZENS BANK,407 MAIN ST N,CARTHAGE,TN,37030,47159,2023,202312,1,"7,60,885",760885,S,,51.23%,85.69%,"2,93,953",7,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
898,FIRST FOREST CORP,0001085518,0,0,0,0,0,898,THE BANK OF FOREST,211 W 3RD ST,FOREST,MS,39074,28123,2023,202312,1,"2,53,135",253135,S,,56.95%,86.67%,"1,59,112",3,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
899,GERBER BANCSHARES INC,0003420702,0,0,0,0,0,899,THE GERBER STATE BANK,110 E ELM ST,ARGENTA,IL,62501,17115,2023,202312,1,"92,680",92680,S,,45.23%,89.25%,"78,394",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
902,BYRON BANCSHARES INC,0001203107,0,0,0,0,0,902,BYRON BANK,200 N WALNUT ST,BYRON,IL,61010,17141,2023,202312,1,"3,44,771",344771,S,,61.94%,91.87%,"2,15,729",3,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
903,AMALGAMATED INVESTMENTS CO,0001020676,0,0,0,0,0,903,AMALGAMATED BANK OF CHICAGO,30 N LA SALLE ST,CHICAGO,IL,60602,17031,2023,202312,1,"13,46,586",1346586,S,,52.51%,84.81%,"7,60,616",2,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1199611,NORTHERN TRUST CORP,0001199611,0,1,0,0,0,913,THE NORTHERN TRUST COMPANY,50 S LA SALLE ST,CHICAGO,IL,60603,17031,2023,202312,0,"15,02,51,927",150251927,L,31.58%,31.57%,29.59%,"2,46,94,476",60,30,19,NO LENDING SPECIALTY,0,0,0,0,0,0,20240321
925,GENEVA BANCSHARES INC,0001136924,0,0,0,0,0,925,THE STATE BANK OF GENEVA,22 S 4TH ST,GENEVA,IL,60134,17089,2023,202312,1,"1,06,848",106848,S,,59.96%,87.21%,"95,183",1,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
926,PEOPLES FINL CORP OF IL INC,0001491801,0,0,0,0,0,926,PEOPLES NATIONAL BANK OF KEWANEE,207 N TREMONT ST,KEWANEE,IL,61443,17073,2023,202312,1,"5,40,035",540035,S,,30.62%,90.22%,"1,59,363",10,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1201390,ARTHUR R MURRAY INC,0001201390,0,0,0,0,0,931,CITIZENS STATE BANK OF MILFORD,36 E JONES ST,MILFORD,IL,60953,17075,2023,202312,1,"56,998",85813,S,,49.84%,90.06%,"55,158",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
950,MID-IOWA BANCSHARES CO,0001207673,0,0,0,0,0,950,IOWA STATE BANK,5 E CALL ST,ALGONA,IA,50511,19109,2023,202312,1,"4,71,428",471428,S,,59.09%,71.99%,"2,54,069",5,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
951,,,0,0,0,0,0,951,CHEROKEE STATE BANK,212 W WILLOW ST,CHEROKEE,IA,51012,19035,2023,202312,1,"2,56,586",256586,S,,64.11%,73.70%,"2,19,735",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1201671,BTC FINANCIAL CORP,0001201671,0,0,0,0,0,953,BANKERS TRUST COMPANY,453 7TH ST,DES MOINES,IA,50309,19153,2023,202312,1,"65,98,911",6598911,L,,76.50%,71.71%,"27,97,732",19,2,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
954,FIRST FONTANELLE EMPLOYEE STK,0003696141,0,0,0,0,0,954,FNB BANK,311 5TH ST.,FONTANELLE,IA,50846,19001,2023,202312,1,"2,66,625",266625,S,,76.26%,79.65%,"78,069",5,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
955,FORT MADISON FINANCIAL CO,0001357037,0,0,0,0,0,955,CONNECTION BANK,636 AVE. G,FORT MADISON,IA,52627,19111,2023,202312,1,"4,82,867",482867,S,,85.84%,76.54%,"1,84,002",5,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
956,GLENWOOD BCORP,0001204421,0,0,0,0,0,956,GLENWOOD STATE BANK,32 N WALNUT ST,GLENWOOD,IA,51534,19129,2023,202312,1,"3,01,354",301354,S,,47.63%,89.88%,"1,76,578",4,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
958,IDA GROVE BANCSHARES INC,0001205183,0,0,0,0,0,958,UNITED BANK OF IOWA,501 2ND ST,IDA GROVE,IA,51445,19093,2023,202312,1,"24,20,570",2420570,L,,64.80%,73.05%,"2,95,709",36,1,1,AG LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
963,HTB INC,0001427033,0,0,0,0,0,963,THE HOME TRUST & SAVINGS BANK,628 MAIN ST,OSAGE,IA,50461,19131,2023,202312,1,"2,85,284",285284,S,,66.28%,84.13%,"2,34,479",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
966,ROYAL BANCSHARES INC,0001207758,0,0,0,0,0,966,HOME STATE BANK,202 3RD AVE,ROYAL,IA,51357,19041,2023,202312,1,"59,946",59946,S,,54.49%,73.19%,"40,736",1,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
968,STORM LAKE SECURITY BCORP,0002382344,0,0,0,0,0,968,SECURITY TRUST & SAVINGS BANK,601 LAKE ST.,STORM LAKE,IA,50588,19021,2023,202312,1,"2,64,200",264200,S,,31.60%,91.79%,"2,03,581",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
969,,,0,0,0,0,0,969,TEMPLETON SAVINGS BANK,103 S MAIN ST,TEMPLETON,IA,51463,19027,2023,202312,1,"1,64,788",164788,S,,60.71%,78.13%,"1,00,746",2,,1,AG LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
976,BLISSFIELD BANK CORP,0001245648,0,0,0,0,0,976,BLISSFIELD STATE BANK,204 E JEFFERSON ST,BLISSFIELD,MI,49228,26091,2023,202312,1,"1,14,659",114659,S,,46.63%,93.94%,"1,07,573",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
977,TRI-COUNTY BCORP INC,0001969506,0,0,0,0,0,977,TRI-COUNTY BANK,4190 MAIN ST,BROWN CITY,MI,48416,26151,2023,202312,1,"5,47,734",547734,S,,69.34%,83.79%,"1,36,110",12,1,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
982,EASTERN MI FINANCIAL CORP,0001129467,0,0,0,0,0,982,EASTERN MICHIGAN BANK,65 N HOWARD AVE,CROSWELL,MI,48422,26151,2023,202312,1,"5,39,863",539863,S,,38.86%,92.30%,"83,028",11,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1199844,COMERICA INC,0001199844,0,0,0,0,0,983,COMERICA BANK,1717 MAIN ST,DALLAS,TX,75201,48113,2023,202312,0,"8,59,02,000",86006104,L,0.68%,60.06%,67.42%,"1,38,86,105",410,15,5,C&I LENDING SPECIALIZATION,1,1,0,0,0,0,20240321
999,JONES BCORP INC,0002004039,0,0,0,0,0,999,G. W. JONES EXCHANGE BANK,115 W MAIN ST,MARCELLUS,MI,49067,26027,2023,202312,1,"1,26,917",126917,S,,19.60%,92.82%,"73,686",4,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1005,ISABELLA BANK CORP,0001401118,0,0,0,0,0,1005,ISABELLA BANK,200 E BROADWAY ST,MOUNT PLEASANT,MI,48858,26073,2023,202312,1,"20,09,399",2009399,S,,66.51%,87.05%,"2,03,034",31,1,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1008,BANK MICHIGAN FINANCIAL CORP,0005620971,0,0,0,0,0,1008,BANK MICHIGAN,417 S MAIN ST,BROOKLYN,MI,49230,26075,2023,202312,1,"1,18,414",118414,S,,75.06%,83.39%,"42,937",3,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1014,CHOICEONE FINL SERVICES INC,0001139297,0,0,0,0,0,1014,CHOICEONE BANK,109 E DIVISION ST,SPARTA,MI,49345,26081,2023,202312,1,"25,74,432",2574432,L,,54.37%,82.10%,"2,79,232",31,2,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
1022,MONTFORT BCORP INC,0001205325,0,0,0,0,0,1022,"CLARE BANK, NATIONAL ASSOCIATION",345 W PINE ST,PLATTEVILLE,WI,53818,55043,2023,202312,1,"3,24,553",324553,S,,43.65%,86.21%,"1,06,244",8,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1027,FARMERS BCORP INC,0001247615,0,0,0,0,0,1027,FARMERS BANK AND TRUST COMPANY,400 W MAIN ST,BLYTHEVILLE,AR,72315,05093,2023,202312,1,"3,90,731",390731,S,,75.62%,80.42%,"1,25,938",6,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1028,FBT BANCSHARES INC,0001099092,0,0,0,0,0,1028,FBT BANK & MORTGAGE,200 W 4TH ST,FORDYCE,AR,71742,05039,2023,202312,1,"2,45,662",245662,S,,54.61%,78.91%,"1,41,079",5,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1040,MIDLAND STATES BCORP INC,0001491351,0,0,0,0,0,1040,MIDLAND STATES BANK,1201 NETWORK CTR. DR,EFFINGHAM,IL,62401,17049,2023,202312,1,"78,58,917",7858917,L,,77.19%,77.70%,"11,06,261",59,2,2,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,1,1,1,1,1,1,20240321
1099195,LBT BANCSHARES INC,0001099195,0,0,0,0,0,1047,BANK & TRUST COMPANY,401 N MADISON ST,LITCHFIELD,IL,62056,17135,2023,202312,1,"4,71,841",570562,S,,63.12%,84.12%,"1,77,361",11,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1049,STEELEVILLE BANCSHARES INC,0001099627,0,0,0,0,0,1049,FIRST NATIONAL BANK OF STEELEVILLE,400 W BROADWAY,STEELEVILLE,IL,62288,17157,2023,202312,1,"2,44,493",244493,S,,42.80%,78.82%,"1,55,588",3,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1058,STUPP BROS INC,0001094556,0,0,0,0,0,1058,MIDWEST BANKCENTRE,2191 LEMAY FERRY RD,LEMAY,MO,63125,29189,2023,202312,1,"27,53,012",2753012,L,,76.90%,82.99%,"6,08,739",18,1,1,MULTI SPECIALTY LENDER,1,1,1,1,1,1,20240321
1060,WOOD&HUSTON BCORP INC,0001058558,0,0,0,0,0,1060,WOOD & HUSTON BANK,27 E N. ST,MARSHALL,MO,65340,29195,2023,202312,1,"12,17,898",1217898,S,,74.50%,88.55%,"3,38,098",12,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1068,CASS INFORMATION SYSTEMS INC,0001098648,0,0,0,0,0,1068,CASS COMMERCIAL BANK,12412 POWERSCOURT DR,DES PERES,MO,63131,29189,2023,202312,1,"15,14,367",1514367,S,,61.44%,87.35%,"10,29,035",3,1,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1073,FIRST ILLINOIS BCORP INC,0001095889,0,0,0,0,0,1073,LINDELL BANK & TRUST COMPANY,6900 CLAYTON AVE,ST. LOUIS,MO,63139,29189,2023,202312,1,"8,69,294",869294,S,,50.56%,76.68%,"1,39,609",15,1,2,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1086,BOV HOLDING CO,0003643837,0,0,0,0,0,1086,THE BANK OF VERSAILLES,113 E NEWTON ST,VERSAILLES,MO,65084,29141,2023,202312,1,"3,26,895",326895,S,,87.56%,79.82%,"1,35,574",5,,1,MORTGAGE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1090,S B E CORP,0001129159,0,0,0,0,0,1090,UPPER PENINSULA STATE BANK,430 N LINCOLN RD,ESCANABA,MI,49829,26041,2023,202312,1,"3,06,616",306616,S,,74.36%,74.34%,"2,22,965",5,,1,COMMERCIAL REAL ESTATE LENDING SPECIALIZATION,NA,NA,NA,NA,NA,NA,20240321
1092,BAYBANK CORP,0002533070,0,0,0,0,0,1092,BAYBANK,104 S 10TH ST,GLADSTONE,MI,49837,26041,2023,202312,1,"1,56,356",156356,S,,72.34%,88.41%,"79,173",3,,1,MULTI SPECIALTY LENDER,NA,NA,NA,NA,NA,NA,20240321
1095,CENTRAL BANK CORP,0001246805,0,0,0,0,0,1095,CENTRAL SAVINGS BANK,511 BINGHAM AVE,SAULT SAINTE MAR,MI,49783,26033,2023,202312,1,"4,30,381",430381,S,,50.78%,93.59%,"2,75,752",9,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1098,JOHNSON BANCSHARES INC,0001126484,0,0,0,0,0,1098,ROOT RIVER STATE BANK,18 3RD ST SE,CHATFIELD,MN,55923,27045,2023,202312,1,"85,471",85471,S,,35.80%,94.22%,"80,872",1,,1,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
1100,WRZ BANKSHARES INC,0001427640,0,0,0,0,0,1100,PEOPLES STATE BANK OF PLAINVIEW,100 4TH AVE SE,PLAINVIEW,MN,55964,27157,2023,202312,1,"3,62,406",362406,S,,64.31%,87.64%,"1,61,060",5,,2,NO LENDING SPECIALTY,NA,NA,NA,NA,NA,NA,20240321
